alg,instance,cycle,budget,risk,fit,solution
VISILS,nrp1,3,30,10,0.8779937317573231,[--SSSS-S--SS----SS-S-S-----S---S-S---S-S--S--------S-S--SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,4,30,10,0.9051800277929356,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,5,30,10,0.8796172617767184,[--SSSS-S--S-----SS---S-----S--SS-S---S----S---S----S----SSSSS-SSSS--S-SS--SS-S-S--S-SS-S-------S-S-S]
VISILS,nrp1,6,30,10,0.8885552330924676,[--SSSS-SS---S---SS-S------SS--S--S--SS----S--------SS------SS-SSSS--S-SSS-SSSS-S--S-SS-S-------S-S--]
VISILS,nrp1,7,30,10,0.9002540610620963,[--SSSS-SS-------SS---S-----S--SS-S---S----S--------S----SS-SSSSSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,8,30,10,0.8957047545241594,[--SSSS-S--S-----SS-S-S--S--S---S-S---S----S---S----S----SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,9,30,10,0.9047580811120743,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,10,30,10,0.8902546439762269,[--SSSS-S--S-S---SS-S-S--S--S---S-----S----S---S----SS------S-SSS-S--S-S-S-SSSS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,11,30,10,0.9035053992054244,[---SSS-SS-S-----SS-S----S-S---S--S--SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,12,30,10,0.9015257131848372,[--SSSS-SS-------SS-S-S----SS--SS-S--SS----S--------S-------SSSSSSS--S-SSS-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,13,30,10,0.9035053992054244,[---SSS-SS-S-----SS-S----S-S---S--S--SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
