alg,instance,cycle,budget,risk,fit,solution
VISILS,nrp1,4,30,8,1180.0,[--SSSS-SS------SSS-S------SS--S--S--SS-S--S--SS----S-------SS-SSSS--S-SSS----S-S--S-SS-S-S-----S-S--]
VISILS,nrp1,5,30,8,1163.0,[--SSSS-SS-SS---SSS---------S--S------S-S--S--SS----S-------SS-SSSS--S-SS--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,6,30,8,1146.0,[--SSSS-S--S-S----S-S-S-----S---S-----S-S--S---S----SS------S--SS-S-SS-S-S-SSSS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,7,30,8,1147.0,[---SSS-SS-S----SSS-S------S---S--S--SS-S--S---S----S------S-S-SSSS--S-SSS-S--S-S--S-SS-S-------S-S-S]
VISILS,nrp1,8,30,8,1170.0,[--SSSS-S--S----S-S-S-S--S--S---S-S--SS----S---S----S-------S-SSS-S--S-S-S-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,9,30,8,1147.0,[---SSS-SS-S-S--SSS---------S--S--S---S-S--S--SS----SS-------S-SSSS--S--S--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,10,30,8,1123.0,[--SSSS-SS--SS--SSS--------SS--S-----SS-S--S--S-----SS------S--SS-S--S--S--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,11,30,8,1166.0,[--SSSS-S--SS---SSS---------S--S--S---S-S--S---S----S-------SSSSSSS--S-SS--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,12,30,8,1162.0,[---SSS-SS------SSS-S-S----S---SS-S--SS----S--SS----S--------S--SSS--S-SSS-SS-S-S--S-SS-S-S-----S-S--]
VISILS,nrp1,13,30,8,1192.0,[---SSS-SS-S-----SS-S----S-S---S--S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,14,30,8,1191.0,[---SSS-SS-S-----SS-S----S-S---S-----SS-S--S---S----S--------SSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,15,30,8,1150.0,[---SSS-S--S----SSS------S-----SS-S---S-S--SS--S----S--------SSSSSS--S--S--SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,16,30,8,1191.0,[---SSS-SS-S-----SS-S----S-S---S-----SS-S--S---S----S--------SSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,17,30,8,1176.0,[---SSS-SS-S----SSS-S----S-S---S-----SS-S--S--------S--------SS-SSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,18,30,8,1175.0,[---SSS-SS------SSS-S----S-SS--S--S--SS----S--SS----S--------SSSSSS--S-SSS-S--S-S--S-SS-S-------S-S--]
VISILS,nrp1,19,30,8,1166.0,[--SSSS-S--SS---SSS---------S--S--S---S-S--S---S----S-------SSSSSSS--S-SS--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,20,30,8,1192.0,[---SSS-SS-S-----SS-S----S-S---S--S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,21,30,8,1155.0,[--SSSS-S--S-S--SSS-S----S--S---------S-S--S---S----SS------S-SSS-S--S-S-S-S-SS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,22,30,8,1163.0,[---SSS-SS--S---SSS---S-----S--SS-S---S-S--S--S-----S--------S-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,23,30,8,1180.0,[--SSSS-SS------SSS-S------SS--S--S--SS-S--S--SS----S-------SS-SSSS--S-SSS----S-S--S-SS-S-S-----S-S--]
VISILS,nrp1,24,30,8,1171.0,[---SSS-SS--S----SS-S----S-S---S--S--SS-S--S--------S--------SS-SSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,25,30,8,1185.0,[---SSS-SS-S----SSS-S------S---SS-S--SS----S---S----S--------S-SSSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,26,30,8,1191.0,[---SSS-SS-------SS-S----S-S---S--S--SS-S--S---S----S--------SSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,27,30,8,1148.0,[S--SSS-S--SS---SSS------------S--S---S-S--SS--S----S--------SSSSSS--S-SS--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,28,30,8,1175.0,[---SSS-SS------SSS-S----S-SS--S--S--SS----S--SS----S--------SSSSSS--S-SSS-S--S-S--S-SS-S-------S-S--]
VISILS,nrp1,29,30,8,1192.0,[---SSS-SS-S-----SS-S----S-S---S--S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp2,0,30,8,4862.0,[S-S-S-SS-------S-----S-S-SSS-S-S---S----SSS--S----S-------S-------SS-S----------S---S--SS-----S----------SS---S-------S-S--S--SS--SSSS---S----SS-----SSS--S--S--S--SS---S--S---SS----SS-SS---S-SSSS-S---SSS--S---S-SS----S---SS-S--SSS-S---SSS---SS-S-S-------S-------S---S--------SS-S--S----SSSS-S-S---S-S--------S-S-SS---SS---S-----S--S-SS-S----S-S-----S------S--SS-S-SS-----S--SS----SS---S-S------SS--S-S--SS-S-----S-------S---S---SSS---S-S-S-SS-S-------S-SS--SS--------SSS---S---------------S--SSSSSS--]
ILS,nrp2,1,30,8,4645.0,[SS--S-SS-S-----S----SS-S--SS-S-----S----SSS-SS---S--------S--S-S-SS-SS-----S----SS--S-S-S--S----------S--SS---S------------S--SS--S-SS-----S---S-S---S-S--S--S--S--S-------S---SS----S--SS--S---S---S---SSSS-S---S--S----S---SS----S--SS----S-S--S-S-----S----S----------SS---------S-S--S----SSS--S-S----S-----S--SS---SS---S----S----S--SSSS--S----S-S-----S--S---S-SSS-S-SS-S---S--S------S--S------S---S--S-S---S-S-----S-------S--SS---SS----S-SS--S--SS---SS-S-SS--SS----S---------S-------S----------SSSS-S--]
ILS,nrp2,2,30,8,4672.0,[S---S--S-------SS----S-S-S-SSS-S---S-----SS--S-S--S-------S--S--S---SS-S-------SS--SSSS-S-SS--S-------S--S----SS------S----S---S--S-SS---------S-----S-S--S--S-SS---------SS---S-----SS-SS---S--SS--S----S---S-----SS--S-S---SS----S-SSS-S--S----SSS-----S----S--S--------S---S-----S-S--S-----SSS-S-S---S----------S-S-SS-S-S----S----SS----S--S---SS-S-----S------S--SS-S-SS-----S--SSS--S-S---S-S------SS--S-S--SS-SS--S-S------S----S---SSS---S-S-S-S--S-------S-SS--SS---------SS--SS---------------S--SSSSS---]
ILS,nrp2,3,30,8,4828.0,[S-S-S-SSSS-----S-----S-S-SS--S-S---S----SSS--S----S-------S----S-SS------------SS---SS-SS-----S----------SS-S-S-------S----S--S-S-SSSS---S----SS------SS--S--S--SS-S-------S---SS-S--SS-SS--SS--SSS-S----SS--S-----SS----S---SS-S--S-S-S-S--SS---SS---------S-SS----------S---S-----S---SS---S-SSS-S-S---S----------S-S-SS--SSS--SS-----S----SS-S---SS-S-S---S--S---S--SS-S-SS-----S--S--S-S-S---S-S------SS--S-S--SS-SS----S---------------SSS---S-S-S-S--S-------S-SS--SSS--------S--SSS---------------S--S-SS-S--]
ILS,nrp2,4,30,8,4700.0,[S---S-SS-S-----SSS-----S--S-SS-----S----SSS-SS----S-------S----S-SS---S---------SS-SSS-SS----------------SS---S-------S-S--S--S---SSSS---S-S---S-----SSS--S--S---SSSS------S---SS-S--SS-SS-----SS---S----SSS-S---S--S----S---SS-S--S---S-S-SS-S--S----------S-SS------S------------SS----S------SS-S-S---S-S--------S-S-SS---S--S-S--S--S--S-SS-S----S-S-S---S--S---S--SS-S-SS-----SS-S----S-S-----S------SS--S-S---S-S---S-S----------S-S--S-----S-S-S-SS-S-------S--SS-SSS-------SSS-S-S------------------S-SS-S--]
ILS,nrp2,5,30,8,4732.0,[S---S-SSS------SS----S-S--SSSS-----S-----SS--S-S--S-------S----SS-S--S-S-------SS---SS-SS-S----------S---SS---SS-S----S----S--SS--S-SS---------S------SS--S--S--S--S-------S--SSS-S--SS-SS--S---S---S----SS--S------S---SS---SS-S--SS-SS-S--SS---S-S-SS-----S-SS-S--------S---S----SS-S--S---S-S-S-S-S---S-S--------S-S-SS--SSS--SS-----S--S-SS-S----S-S-S---S------S--SS-S--------S--S-SS--SS-----S-------S--S-S---S-SS--S-S----S----------SS----S-S---S--S------SS-SS--SS---------S----S------------------SSSSSS--]
ILS,nrp2,6,30,8,4831.0,[S-S-S-SS-------SS----S-S---SSS-----S----SSS--S------------S-----S-S--S-S------S-----SS-SS-S----------S---SS---S--S----S-S--S---S--SSSS---S----SS--S--SSS--S--S--S--S-------S---SS----SS-SS---S-SSS--S---SSS--S---S--S--S-S---SS-S--SS-SS-S--S----S-S--S-----S-SS------S---S--------SS-S--S---SSSSS-S-S---S-S--------S-S-SS-S-SS---S-----S--S-SS-S----S-S-S---S------S--SS-S-SS-----S--SS---SSS--SS-S-------S--S-S---S-S---S-S----S-SS---S---S-------S-S--S-S-------S-S---SS---------S----S------------------SSSSS---]
ILS,nrp2,7,30,8,4642.0,[SSS-S-SS---S---S-----S-S---S-S-S---SS---SSS-------S-------S----------S-----S--S-S-------S-----S----------SS-----------S----S---S--S-SS--------SS--S-S-SS-SS--S--S--S-----S-S--SSS----SS-SS-----SSSS-S---SS-S-S-----S---S-S---SS----SS--S---SS-S--SS---S-------SS----------S---------S----SS--SSSSSSSSS---S-S----S---S-S-S--S-SS---S----------SS-S--S---S-----S---S--S--SS-S-SS--S--S--S-----SS-----S-S----SS--S-S-S-S---S---S----S----S-SS--S------SS---S--S------SS-SSS-SS--S-----------SS------S--------S-SSSSS---]
ILS,nrp2,8,30,8,4766.0,[S-S-S-SSS-S----S-------S-SS--SSS---S-S---SS--S----S-S-----S-S-----S-------------S---SS-S------S---------SSS---S---S--------S--S---S-SS---------S----S-SS--SS-S----S--------S-SSSS-S--SS-SS---S--SSS-S----SSS-S-----SS----S---SS-S--SSS-S-S--SSSS-SS---S-----S-S-----------S---S----SS-S--SS--S-SSS-S-SS--S-S--------S-SSSS--SSS--S------S--S-SS-S----S-S-----S------S--SS-S-S------S--S--S-SSS-----S------SS--S-S-SSS-SS----S---------------S-S---S-S-S-S--S------SS--S--SS---------SS---SS--------------S--S-SS-S--]
ILS,nrp2,9,30,8,4692.0,[S-S-S--SS------SS----S-S--SS-S-S---SS----SS--S-S----------S-----S--S-S----------SS--S---S-S---S---------------SS-----SS----S--SS--S-SS---S-S---S--S---SS-SS--S--S---S---SS-S---SS----SS-SS--S---S-S-S---SS-S-S---S-SS--S-S---SS----S--SS----SSS--S------------SS-S--------S--------SS-S--SS--SSSSS-S-S---S-S--------S-S-SS-SSS----S--------S-SS-S-----SS-S---S------S--SS-S-SS-----S--S--S---S--S--S------SS--S-S-S-S-S-S---S-------S---S---S-----SS----S--S-------S-SSS-SS--------SS----SS-----------------SSSSSS--]
ILS,nrp2,10,30,8,4836.0,[S-S-S-SSS------S-----S-S-SSS-S-S---SS----SS--S---SS-------S-S--S--S--S----------SS--S---S-----S----------SS-S-S-------S----S--SS--S-SS-----S---S----S--S-SS--S--S-SS-------S--SSS----SS-SS--S---SS--S---SSSS-S---S-SS----S---SS----S-S-S----SSS--S--S---------SS----------S---------S---SSS--SSSSSSS-S--------------S-S-SS--SSS---S--------SSS--S------S-S---S------S--SS-S-SS-----S--S--S---S------------SS--S-S-SSS-S-S---S-------S---S---SSS---SS--S-S--S------SS-SS--SS---------SS--SSS------S-------SS-SSSSSS--]
ILS,nrp2,11,30,8,4670.0,[SSS-S-SSS-S----S-----S-S-SS--SS----S-S--SSS--S------S-----S-S----SS-----------S-SS-----SS---------------SSS-------S--S--S--S--S---S-SS---S---S-S----SSSS--SS-S--S----------S-S-SS----S--SS-----SS-S-S---SSS--S---S--S----S---S--S--SS--S---S-S-S-S----S-------S-------S-------------S-S--S---SSS---S-SS--S-S----S--SS--SSS--SS----S-------SS-SS-S----SSS-----S-S----S--SS-S--S-----S--S--S--SS---S-S------SS--S-S--SS-SS----SS------S---S---SS----S-SS--SS-S-------S-SS--SS---------S----S------------------S-SS-S--]
ILS,nrp2,12,30,8,4714.0,[S-S-S--SSS-----S-------S-SS--S----SS-S--SSS--S---SS-S-----SS---S-----------S----S---SS-SS---------------S-----S------SS----S-SS---S-SS---S-----S----S--S--SS-S--S-------S--S-S-SS----SS-SS--SS--SSS-S---SS---S---S--S----S---SS-S-SSSS-S-S--SS-S-S--S---------S-----------S---S----SS---SS---SS-SS-SSS---S-S--------S-S-SS---SS---S-----S---SS--S----SSS-----S--S---S--SS-S-SS-----S--S----S-S-----S------SS--S-S--SS-SS----S-------S--SS---SSS---S-S---S--S-------S-S---SS---------SSS-SSS------S-------S--S-SS-S--]
