alg,instance,cycle,budget,risk,fit,solution
ILS,nrp2,5,30,0,40.233333333333356,[S---S----SSS---S-------S--S---S----S----SSS-------S-------S-SS-S-S---S-----S----S-----S----S----------------------S--S-----SS-SS--S--------S---S----S-SS--S--S---S--S------S----S----S---S-----SS-------SS---S---S-------S---S-S---SS--S---S-S---S----S----S--SS-----S----SS----------S-------SS---S--S--SSS-----------S--S--SSS--S----------S--S-----S--S---S--S------SS-S--S-----------S--S------SS-----SS--S-S---S--S----S-------S---S---S-----------S--S------SS-----SSS-------S-----S------------------S--S-S--]
ILS,nrp2,6,30,0,40.45000000000002,[S-S-S----------S-------S-----------S----SS----S--S--------------S-SS----------SSS--SS---S---------S-------S---S------SS----S------S--S---------S-------S--S--S----S-S------S---------S---S-----SS--------SS--S-S-SSSS---S----S-----S---S-----SS--S---S-S------S-------S----S---S---------S----S-S--S-----S-------S--S--------S-------------S-S--S-----S-SS---S------S--SS-S-SS-----S--S-S----S-----S-------S---SS-S-S-S-----S-------S---S--SS-----S-S---S--S-------S--S---S-----S--S-----S-------------S----S-SS----]
ILS,nrp2,7,30,0,37.28333333333334,[S---S--SS---------S----------------------S----S---S-------S-----S-------S-----------S--S-----------------S-------------S---S---S--S----------------S----S-SS-S-------------S-------S--S-----S---S----S---S---S------SSS----S-------S---------S---S---------S--S-------------SS------SSS--S---------S-S------------SS-SS--S----------------------S----S-------S---S--S--------------S------S----------------SS---S-S-S-S-----S-----------------------S------S-------S------S--------------S-S--------------S---SS----]
ILS,nrp2,8,30,0,-1547.0,[--S-S-S--------S-----S-S---S--S---------SSS--SS--S--------S------SS--S-----S--------S---S------------S---------S-S---S--S--S---S--S--S---------S-SS----S--S-----SS--S------S--SSS----SS--S-S---SSS--S---SSS--S----S-S------S-SS----SS--S---SS----S-S--S-------SS-SS---S--SS-------------SS---S-SS--SS-S-S--S--------S-SSSS---S----S----------SS-S-----SS-S---S--S-----SSS-S-SS-------SS-----S----------S--SS--S-S--S--SS----S----S------S---S-------S------SS-----SS-S---SSS---S---S-----S-------S-------S---S-S-S--]
ILS,nrp2,9,30,0,37.35,[-S-S--S----S-----------------------S----------------------S--------S------------S----------------S----------------------S---------S------S--------------S------S---S----S-----S-------S------------------S-------------S------S----S----S------------------------------S----S---------S------------S-S---------------SS----S--SS------S---S--S---S----S----S-----S------S-S-----------S----------------S--S---------S----------S-S-----------S------------------------------------------S----------S-S------S-------]
ILS,nrp2,10,30,0,-1557.0,[S--SS----S------S-----S-S----S----S-SS--S-S---------------S-S------------------S--------S---------S---S---SS-----------------------------------S-------S--S----SSS---------S--SS-----SS---------SS-------S---S---------------S------S-------------------SS--S-S---S----------------S---------------S-------S---------S-----------------------S------------------S---S-------S----------------S------------SSS---S---S---------S-SS------S---------S-S----------------SSS-----------S-S--S--S------------S----SSSSS--]
ILS,nrp2,11,30,0,38.98333333333333,[S---S-SS---SS--SS------S--SSS--S---S---S-S-----S--S-------S-S-S------S----------S---S-----S-----------S--S-----------------S---S--S-SS-----S-S---------S--SS-SS-S--------S-S---SS-S--SS--S---SS-S----------S-S--S---S----S---SS--------S----S-S--S-------S----S----------SSS-S------S-S--S------SS-S-------S------SSSSS------S----------S-S--S--S--SSS--S----S--S---S--S--S-SS--------S-------------------SS--S-S---S-S-----S---------S--------------SS-S--S-------S-SS--SS----------S---S-------S----------SS-S-S-S]
ILS,nrp2,12,30,0,41.48333333333335,[S---S-S---SS---S-----S-S------S---------S-S---------------S------S---------S---SSSS-----S----------------S--------S--S-----S-S----S--S-----S---S-------S--S--S--SS--------------S----S---S--S---S-S-----SS------SS--S--------S---S-SS--S--------------S-------SS--------SSS---S-------------S--SS--S-SS--S-S-------SS--S-SS--S----S-----S-S--S--S----SSSSS---S---------S--S-SS-S------------S------SS---S-S---S-------S-----S-------S---S-----------SS--S--SS---S--S-S---SSS-S-S---------S-S-----S-------------S-S--]
ILS,nrp2,13,30,0,17.18333333333334,[-----------------------------------S------------------------------------------------S-------------------------S-----------S-------------------------------------------------S-S---------SS-----------------------------------S---------------------------------------S---S-----------------------------S----------------------S-------------------------------------S--------------S--------------------------------S---S---S------------------S----------S-------S---S----------S-------S------------------S-------]
ILS,nrp2,14,30,0,40.53333333333332,[S--SS-S----S---S----S--S--S--------S-----S---S---SS-------S--S----SS-----------SSS---S--S-----------------------------S----SS-SS--S--S-----S---S-S-----S--S-SS------S--S---S----S----S--SS-S----S-------SSS--S---S-------S--SSS---SS---S-S-S----------S-------S--S---S---S------------S---------S--S---S---S--------S---S----SS--------SS----S--S------------S--------SSS-S-S--------------SS----------S---S--S-S------S------------S---S---S-----------S--SS-S----S----SS-----------S-----------S------------SS--S-]
